"timestamp","source","message","IPAddress","SonicwallMsg","dst","dst_port"
"2025-02-24T07:23:04.596Z","192.168.172.252","id=Sonicwall_STV_NSA4700 sn=18C2410285F2 time=""2025-02-24 08:23:04"" fw=192.168.61.2 pri=5 c=64 m=36 msg=""TCP packet dropped"" app=49368 appName='Service RPC Services' n=978502 src=192.168.174.246:63013:X5-V174 dst=192.168.172.13:1514:X8-V172 srcMac=00:50:56:b7:41:4f dstMac=1a:c2:41:02:85:f7 proto=tcp/1514 uuid=""0b0e8246-ced9-fc9b-0700-18c2410285f2"" rule=""Default Access Rule_686"" note=""TCP Flag(s): SYN"" fw_action=""drop""","192.168.174.246","TCP packet dropped","192.168.172.13","1514"
"2025-02-24T07:24:04.015Z","192.168.172.252","id=Sonicwall_STV_NSA4700 sn=18C2410285F2 time=""2025-02-24 08:24:04"" fw=192.168.61.2 pri=5 c=64 m=36 msg=""TCP packet dropped"" app=49458 appName='Service Pandora Agent' n=978610 src=192.168.174.9:58311:X5-V174 dst=192.168.172.244:41121:X8-V172 srcMac=00:50:56:b7:78:a2 dstMac=1a:c2:41:02:85:f7 proto=tcp/41121 uuid=""0b0e8246-ced9-fc9b-0700-18c2410285f2"" rule=""Default Access Rule_686"" note=""TCP Flag(s): SYN"" fw_action=""drop""","192.168.174.9","TCP packet dropped","192.168.172.244","41121"
"2025-02-24T07:25:09.617Z","192.168.172.252","id=Sonicwall_STV_NSA4700 sn=18C2410285F2 time=""2025-02-24 08:25:04"" fw=192.168.61.2 pri=5 c=64 m=36 msg=""TCP packet dropped"" app=49368 appName='Service RPC Services' n=978720 src=192.168.174.9:58323:X5-V174 dst=192.168.172.13:1514:X8-V172 srcMac=00:50:56:b7:78:a2 dstMac=1a:c2:41:02:85:f7 proto=tcp/1514 uuid=""0b0e8246-ced9-fc9b-0700-18c2410285f2"" rule=""Default Access Rule_686"" note=""TCP Flag(s): SYN"" fw_action=""drop""","192.168.174.9","TCP packet dropped","192.168.172.13","1514"
"2025-02-24T07:26:12.514Z","192.168.172.252","id=Sonicwall_STV_NSA4700 sn=18C2410285F2 time=""2025-02-24 08:26:04"" fw=192.168.61.2 pri=5 c=64 m=36 msg=""TCP packet dropped"" app=49177 appName='General HTTPS' n=978832 src=10.13.24.115:63057:X0 dst=8.8.4.4:443:X21 srcMac=68:45:cc:93:5f:62 dstMac=1a:c2:41:02:85:f2 proto=tcp/https rule=""Default Access Rule_224"" fw_action=""drop""","10.13.24.115","TCP packet dropped","8.8.4.4","443"
"2025-02-24T07:27:06.680Z","192.168.172.252","id=Sonicwall_STV_NSA4700 sn=18C2410285F2 time=""2025-02-24 08:27:06"" fw=192.168.61.2 pri=5 c=64 m=36 msg=""TCP packet dropped"" app=49368 appName='Service RPC Services' n=978934 src=192.168.174.9:58364:X5-V174 dst=192.168.172.13:1514:X8-V172 srcMac=00:50:56:b7:78:a2 dstMac=1a:c2:41:02:85:f7 proto=tcp/1514 uuid=""0b0e8246-ced9-fc9b-0700-18c2410285f2"" rule=""Default Access Rule_686"" note=""TCP Flag(s): SYN"" fw_action=""drop""","192.168.174.9","TCP packet dropped","192.168.172.13","1514"
"2025-02-24T07:28:08.684Z","192.168.172.252","id=Sonicwall_STV_NSA4700 sn=18C2410285F2 time=""2025-02-24 08:28:08"" fw=192.168.61.2 pri=5 c=64 m=36 msg=""TCP packet dropped"" app=49368 appName='Service RPC Services' n=979016 src=192.168.174.246:63083:X5-V174 dst=192.168.172.13:1514:X8-V172 srcMac=00:50:56:b7:41:4f dstMac=1a:c2:41:02:85:f7 proto=tcp/1514 uuid=""0b0e8246-ced9-fc9b-0700-18c2410285f2"" rule=""Default Access Rule_686"" note=""TCP Flag(s): SYN"" fw_action=""drop""","192.168.174.246","TCP packet dropped","192.168.172.13","1514"
"2025-02-24T07:29:10.681Z","192.168.172.252","id=Sonicwall_STV_NSA4700 sn=18C2410285F2 time=""2025-02-24 08:29:10"" fw=192.168.61.2 pri=5 c=64 m=36 msg=""TCP packet dropped"" app=49368 appName='Service RPC Services' n=979123 src=192.168.174.7:57512:X5-V174 dst=192.168.172.13:1514:X8-V172 srcMac=00:50:56:b7:d2:14 dstMac=1a:c2:41:02:85:f7 proto=tcp/1514 uuid=""00000000-0000-008c-0700-18c2410285f2"" rule=""My Rule_121"" note=""TCP Flag(s): SYN"" fw_action=""drop""","192.168.174.7","TCP packet dropped","192.168.172.13","1514"
"2025-02-24T07:30:12.098Z","192.168.172.252","id=Sonicwall_STV_NSA4700 sn=18C2410285F2 time=""2025-02-24 08:30:12"" fw=192.168.61.2 pri=5 c=64 m=36 msg=""TCP packet dropped"" app=49368 appName='Service RPC Services' n=979252 src=192.168.174.246:63108:X5-V174 dst=192.168.172.13:1514:X8-V172 srcMac=00:50:56:b7:41:4f dstMac=1a:c2:41:02:85:f7 proto=tcp/1514 uuid=""0b0e8246-ced9-fc9b-0700-18c2410285f2"" rule=""Default Access Rule_686"" note=""TCP Flag(s): SYN"" fw_action=""drop""","192.168.174.246","TCP packet dropped","192.168.172.13","1514"
"2025-02-24T07:31:23.160Z","192.168.172.252","id=Sonicwall_STV_NSA4700 sn=18C2410285F2 time=""2025-02-24 08:31:12"" fw=192.168.61.2 pri=5 c=64 m=36 msg=""TCP packet dropped"" app=49177 appName='General HTTPS' n=979369 src=10.13.6.125:63791:X0 dst=13.107.42.16:443:X21 srcMac=c0:3f:d5:63:01:51 dstMac=1a:c2:41:02:85:f2 proto=tcp/https uuid=""00000000-0000-0033-0700-18c2410285f2"" rule=""Sense accés a Internet_223"" note=""TCP Flag(s): SYN"" fw_action=""drop""","10.13.6.125","TCP packet dropped","13.107.42.16","443"
"2025-02-24T07:32:15.564Z","192.168.172.252","id=Sonicwall_STV_NSA4700 sn=18C2410285F2 time=""2025-02-24 08:32:15"" fw=192.168.61.2 pri=5 c=64 m=36 msg=""TCP packet dropped"" app=49368 appName='Service RPC Services' n=979485 src=192.168.174.246:63135:X5-V174 dst=192.168.172.13:1514:X8-V172 srcMac=00:50:56:b7:41:4f dstMac=1a:c2:41:02:85:f7 proto=tcp/1514 uuid=""0b0e8246-ced9-fc9b-0700-18c2410285f2"" rule=""Default Access Rule_686"" note=""TCP Flag(s): SYN"" fw_action=""drop""","192.168.174.246","TCP packet dropped","192.168.172.13","1514"
"2025-02-24T07:33:17.255Z","192.168.172.252","id=Sonicwall_STV_NSA4700 sn=18C2410285F2 time=""2025-02-24 08:33:17"" fw=192.168.61.2 pri=5 c=64 m=36 msg=""TCP packet dropped"" app=49368 appName='Service RPC Services' n=979568 src=192.168.174.7:57540:X5-V174 dst=192.168.172.13:1514:X8-V172 srcMac=00:50:56:b7:d2:14 dstMac=1a:c2:41:02:85:f7 proto=tcp/1514 uuid=""00000000-0000-008c-0700-18c2410285f2"" rule=""My Rule_121"" note=""TCP Flag(s): SYN"" fw_action=""drop""","192.168.174.7","TCP packet dropped","192.168.172.13","1514"
"2025-02-24T07:34:34.597Z","192.168.172.252","id=Sonicwall_STV_NSA4700 sn=18C2410285F2 time=""2025-02-24 08:34:17"" fw=192.168.61.2 pri=5 c=64 m=36 msg=""TCP packet dropped"" app=49177 appName='General HTTPS' n=979684 src=10.13.6.125:63798:X0 dst=50.112.131.18:443:X21 srcMac=c0:3f:d5:63:01:51 dstMac=1a:c2:41:02:85:f2 proto=tcp/https uuid=""00000000-0000-0033-0700-18c2410285f2"" rule=""Sense accés a Internet_223"" note=""TCP Flag(s): SYN"" fw_action=""drop""","10.13.6.125","TCP packet dropped","50.112.131.18","443"
"2025-02-24T07:35:17.336Z","192.168.172.252","id=Sonicwall_STV_NSA4700 sn=18C2410285F2 time=""2025-02-24 08:35:17"" fw=192.168.61.2 pri=5 c=64 m=36 msg=""TCP packet dropped"" app=49368 appName='Service RPC Services' n=979792 src=192.168.174.246:63173:X5-V174 dst=192.168.172.13:1515:X8-V172 srcMac=00:50:56:b7:41:4f dstMac=1a:c2:41:02:85:f7 proto=tcp/1515 uuid=""0b0e8246-ced9-fc9b-0700-18c2410285f2"" rule=""Default Access Rule_686"" note=""TCP Flag(s): SYN"" fw_action=""drop""","192.168.174.246","TCP packet dropped","192.168.172.13","1515"
"2025-02-24T07:36:17.238Z","192.168.172.252","id=Sonicwall_STV_NSA4700 sn=18C2410285F2 time=""2025-02-24 08:36:17"" fw=192.168.61.2 pri=5 c=64 m=36 msg=""TCP packet dropped"" app=49368 appName='Service RPC Services' n=979904 src=192.168.174.7:57559:X5-V174 dst=192.168.172.13:1514:X8-V172 srcMac=00:50:56:b7:d2:14 dstMac=1a:c2:41:02:85:f7 proto=tcp/1514 uuid=""00000000-0000-008c-0700-18c2410285f2"" rule=""My Rule_121"" note=""TCP Flag(s): SYN"" fw_action=""drop""","192.168.174.7","TCP packet dropped","192.168.172.13","1514"
"2025-02-24T07:37:17.185Z","192.168.172.252","id=Sonicwall_STV_NSA4700 sn=18C2410285F2 time=""2025-02-24 08:37:17"" fw=192.168.61.2 pri=5 c=64 m=36 msg=""TCP packet dropped"" app=49177 appName='General HTTPS' n=980035 src=10.13.6.122:56912:X0 dst=52.123.129.14:443:X21 srcMac=68:1d:ef:3b:f0:d2 dstMac=1a:c2:41:02:85:f2 proto=tcp/https uuid=""00000000-0000-0033-0700-18c2410285f2"" rule=""Sense accés a Internet_223"" note=""TCP Flag(s): SYN"" fw_action=""drop""","10.13.6.122","TCP packet dropped","52.123.129.14","443"
"2025-02-24T07:38:17.074Z","192.168.172.252","id=Sonicwall_STV_NSA4700 sn=18C2410285F2 time=""2025-02-24 08:38:17"" fw=192.168.61.2 pri=5 c=64 m=36 msg=""TCP packet dropped"" app=49368 appName='Service RPC Services' n=980142 src=192.168.174.246:63213:X5-V174 dst=192.168.172.13:1514:X8-V172 srcMac=00:50:56:b7:41:4f dstMac=1a:c2:41:02:85:f7 proto=tcp/1514 uuid=""0b0e8246-ced9-fc9b-0700-18c2410285f2"" rule=""Default Access Rule_686"" note=""TCP Flag(s): SYN"" fw_action=""drop""","192.168.174.246","TCP packet dropped","192.168.172.13","1514"
"2025-02-24T07:39:20.133Z","192.168.172.252","id=Sonicwall_STV_NSA4700 sn=18C2410285F2 time=""2025-02-24 08:39:17"" fw=192.168.61.2 pri=5 c=64 m=36 msg=""TCP packet dropped"" app=49368 appName='Service RPC Services' n=980242 src=192.168.174.9:58543:X5-V174 dst=192.168.172.13:1514:X8-V172 srcMac=00:50:56:b7:78:a2 dstMac=1a:c2:41:02:85:f7 proto=tcp/1514 uuid=""0b0e8246-ced9-fc9b-0700-18c2410285f2"" rule=""Default Access Rule_686"" note=""TCP Flag(s): SYN"" fw_action=""drop""","192.168.174.9","TCP packet dropped","192.168.172.13","1514"
"2025-02-24T07:40:19.904Z","192.168.172.252","id=Sonicwall_STV_NSA4700 sn=18C2410285F2 time=""2025-02-24 08:40:19"" fw=192.168.61.2 pri=5 c=64 m=36 msg=""TCP packet dropped"" app=49368 appName='Service RPC Services' n=980353 src=192.168.174.246:63238:X5-V174 dst=192.168.172.13:1514:X8-V172 srcMac=00:50:56:b7:41:4f dstMac=1a:c2:41:02:85:f7 proto=tcp/1514 uuid=""0b0e8246-ced9-fc9b-0700-18c2410285f2"" rule=""Default Access Rule_686"" note=""TCP Flag(s): SYN"" fw_action=""drop""","192.168.174.246","TCP packet dropped","192.168.172.13","1514"
"2025-02-24T07:41:24.681Z","192.168.172.252","id=Sonicwall_STV_NSA4700 sn=18C2410285F2 time=""2025-02-24 08:41:20"" fw=192.168.61.2 pri=5 c=64 m=36 msg=""TCP packet dropped"" app=49368 appName='Service RPC Services' n=980447 src=192.168.174.7:57596:X5-V174 dst=192.168.172.13:1514:X8-V172 srcMac=00:50:56:b7:d2:14 dstMac=1a:c2:41:02:85:f7 proto=tcp/1514 uuid=""00000000-0000-008c-0700-18c2410285f2"" rule=""My Rule_121"" note=""TCP Flag(s): SYN"" fw_action=""drop""","192.168.174.7","TCP packet dropped","192.168.172.13","1514"
"2025-02-24T07:42:22.943Z","192.168.172.252","id=Sonicwall_STV_NSA4700 sn=18C2410285F2 time=""2025-02-24 08:42:22"" fw=192.168.61.2 pri=5 c=64 m=36 msg=""TCP packet dropped"" app=49368 appName='Service RPC Services' n=980545 src=192.168.174.246:63265:X5-V174 dst=192.168.172.13:1514:X8-V172 srcMac=00:50:56:b7:41:4f dstMac=1a:c2:41:02:85:f7 proto=tcp/1514 uuid=""0b0e8246-ced9-fc9b-0700-18c2410285f2"" rule=""Default Access Rule_686"" note=""TCP Flag(s): SYN"" fw_action=""drop""","192.168.174.246","TCP packet dropped","192.168.172.13","1514"
"2025-02-24T07:43:34.263Z","192.168.172.252","id=Sonicwall_STV_NSA4700 sn=18C2410285F2 time=""2025-02-24 08:43:23"" fw=192.168.61.2 pri=5 c=64 m=36 msg=""TCP packet dropped"" app=49177 appName='General HTTPS' n=980643 src=192.168.169.1:47608:X19 dst=216.198.53.3:443:X21 srcMac=d8:b3:70:2f:6c:ac dstMac=1a:c2:41:02:86:05 proto=tcp/https rule=""Default Access Rule_194"" fw_action=""drop""","192.168.169.1","TCP packet dropped","216.198.53.3","443"
"2025-02-24T07:44:26.332Z","192.168.172.252","id=Sonicwall_STV_NSA4700 sn=18C2410285F2 time=""2025-02-24 08:44:26"" fw=192.168.61.2 pri=5 c=64 m=36 msg=""TCP packet dropped"" app=49368 appName='Service RPC Services' n=980739 src=192.168.174.11:57008:X5-V174 dst=192.168.172.13:1514:X8-V172 srcMac=00:50:56:b7:6c:d9 dstMac=1a:c2:41:02:85:f7 proto=tcp/1514 uuid=""0b0e8246-ced9-fc9b-0700-18c2410285f2"" rule=""Default Access Rule_686"" note=""TCP Flag(s): SYN"" fw_action=""drop""","192.168.174.11","TCP packet dropped","192.168.172.13","1514"
"2025-02-24T07:45:27.286Z","192.168.172.252","id=Sonicwall_STV_NSA4700 sn=18C2410285F2 time=""2025-02-24 08:45:27"" fw=192.168.61.2 pri=5 c=64 m=36 msg=""TCP packet dropped"" app=49368 appName='Service RPC Services' n=980867 src=192.168.174.7:57622:X5-V174 dst=192.168.172.13:1514:X8-V172 srcMac=00:50:56:b7:d2:14 dstMac=1a:c2:41:02:85:f7 proto=tcp/1514 uuid=""00000000-0000-008c-0700-18c2410285f2"" rule=""My Rule_121"" note=""TCP Flag(s): SYN"" fw_action=""drop""","192.168.174.7","TCP packet dropped","192.168.172.13","1514"
"2025-02-24T07:46:30.286Z","192.168.172.252","id=Sonicwall_STV_NSA4700 sn=18C2410285F2 time=""2025-02-24 08:46:29"" fw=192.168.61.2 pri=5 c=64 m=36 msg=""TCP packet dropped"" app=49368 appName='Service RPC Services' n=980970 src=192.168.174.11:57033:X5-V174 dst=192.168.172.13:1514:X8-V172 srcMac=00:50:56:b7:6c:d9 dstMac=1a:c2:41:02:85:f7 proto=tcp/1514 uuid=""0b0e8246-ced9-fc9b-0700-18c2410285f2"" rule=""Default Access Rule_686"" note=""TCP Flag(s): SYN"" fw_action=""drop""","192.168.174.11","TCP packet dropped","192.168.172.13","1514"
"2025-02-24T07:47:30.582Z","192.168.172.252","id=Sonicwall_STV_NSA4700 sn=18C2410285F2 time=""2025-02-24 08:47:30"" fw=192.168.61.2 pri=5 c=64 m=36 msg=""TCP packet dropped"" app=49368 appName='Service RPC Services' n=981076 src=192.168.174.7:57637:X5-V174 dst=192.168.172.13:1514:X8-V172 srcMac=00:50:56:b7:d2:14 dstMac=1a:c2:41:02:85:f7 proto=tcp/1514 uuid=""00000000-0000-008c-0700-18c2410285f2"" rule=""My Rule_121"" note=""TCP Flag(s): SYN"" fw_action=""drop""","192.168.174.7","TCP packet dropped","192.168.172.13","1514"
"2025-02-24T07:49:30.379Z","192.168.172.252","id=Sonicwall_STV_NSA4700 sn=18C2410285F2 time=""2025-02-24 08:48:33"" fw=192.168.61.2 pri=5 c=64 m=36 msg=""TCP packet dropped"" app=49368 appName='Service RPC Services' n=981177 src=192.168.174.11:57058:X5-V174 dst=192.168.172.13:1514:X8-V172 srcMac=00:50:56:b7:6c:d9 dstMac=1a:c2:41:02:85:f7 proto=tcp/1514 uuid=""0b0e8246-ced9-fc9b-0700-18c2410285f2"" rule=""Default Access Rule_686"" note=""TCP Flag(s): SYN"" fw_action=""drop""","192.168.174.11","TCP packet dropped","192.168.172.13","1514"
"2025-02-24T07:49:34.940Z","192.168.172.252","id=Sonicwall_STV_NSA4700 sn=18C2410285F2 time=""2025-02-24 08:49:35"" fw=192.168.61.2 pri=5 c=64 m=36 msg=""TCP packet dropped"" app=49368 appName='Service RPC Services' n=981289 src=192.168.174.7:57651:X5-V174 dst=192.168.172.13:1514:X8-V172 srcMac=00:50:56:b7:d2:14 dstMac=1a:c2:41:02:85:f7 proto=tcp/1514 uuid=""00000000-0000-008c-0700-18c2410285f2"" rule=""My Rule_121"" note=""TCP Flag(s): SYN"" fw_action=""drop""","192.168.174.7","TCP packet dropped","192.168.172.13","1514"
"2025-02-24T07:50:37.353Z","192.168.172.252","id=Sonicwall_STV_NSA4700 sn=18C2410285F2 time=""2025-02-24 08:50:37"" fw=192.168.61.2 pri=5 c=64 m=36 msg=""TCP packet dropped"" app=49368 appName='Service RPC Services' n=981383 src=192.168.174.11:57084:X5-V174 dst=192.168.172.13:1514:X8-V172 srcMac=00:50:56:b7:6c:d9 dstMac=1a:c2:41:02:85:f7 proto=tcp/1514 uuid=""0b0e8246-ced9-fc9b-0700-18c2410285f2"" rule=""Default Access Rule_686"" note=""TCP Flag(s): SYN"" fw_action=""drop""","192.168.174.11","TCP packet dropped","192.168.172.13","1514"
"2025-02-24T07:51:37.291Z","192.168.172.252","id=Sonicwall_STV_NSA4700 sn=18C2410285F2 time=""2025-02-24 08:51:37"" fw=192.168.61.2 pri=5 c=64 m=36 msg=""TCP packet dropped"" app=49177 appName='General HTTPS' n=981515 src=10.13.6.122:56925:X0 dst=52.168.117.175:443:X21 srcMac=68:1d:ef:3b:f0:d2 dstMac=1a:c2:41:02:85:f2 proto=tcp/https uuid=""00000000-0000-0033-0700-18c2410285f2"" rule=""Sense accés a Internet_223"" note=""TCP Flag(s): SYN"" fw_action=""drop""","10.13.6.122","TCP packet dropped","52.168.117.175","443"
"2025-02-24T07:52:40.686Z","192.168.172.252","id=Sonicwall_STV_NSA4700 sn=18C2410285F2 time=""2025-02-24 08:52:40"" fw=192.168.61.2 pri=5 c=64 m=36 msg=""TCP packet dropped"" app=49368 appName='Service RPC Services' n=981617 src=192.168.174.11:57108:X5-V174 dst=192.168.172.13:1514:X8-V172 srcMac=00:50:56:b7:6c:d9 dstMac=1a:c2:41:02:85:f7 proto=tcp/1514 uuid=""0b0e8246-ced9-fc9b-0700-18c2410285f2"" rule=""Default Access Rule_686"" note=""TCP Flag(s): SYN"" fw_action=""drop""","192.168.174.11","TCP packet dropped","192.168.172.13","1514"
"2025-02-24T07:53:41.610Z","192.168.172.252","id=Sonicwall_STV_NSA4700 sn=18C2410285F2 time=""2025-02-24 08:53:41"" fw=192.168.61.2 pri=5 c=64 m=36 msg=""TCP packet dropped"" app=49368 appName='Service RPC Services' n=981716 src=192.168.174.7:57679:X5-V174 dst=192.168.172.13:1514:X8-V172 srcMac=00:50:56:b7:d2:14 dstMac=1a:c2:41:02:85:f7 proto=tcp/1514 uuid=""00000000-0000-008c-0700-18c2410285f2"" rule=""My Rule_121"" note=""TCP Flag(s): SYN"" fw_action=""drop""","192.168.174.7","TCP packet dropped","192.168.172.13","1514"
"2025-02-24T07:54:44.058Z","192.168.172.252","id=Sonicwall_STV_NSA4700 sn=18C2410285F2 time=""2025-02-24 08:54:44"" fw=192.168.61.2 pri=5 c=64 m=36 msg=""TCP packet dropped"" app=49368 appName='Service RPC Services' n=981813 src=192.168.174.11:57134:X5-V174 dst=192.168.172.13:1514:X8-V172 srcMac=00:50:56:b7:6c:d9 dstMac=1a:c2:41:02:85:f7 proto=tcp/1514 uuid=""0b0e8246-ced9-fc9b-0700-18c2410285f2"" rule=""Default Access Rule_686"" note=""TCP Flag(s): SYN"" fw_action=""drop""","192.168.174.11","TCP packet dropped","192.168.172.13","1514"
"2025-02-24T07:55:44.125Z","192.168.172.252","id=Sonicwall_STV_NSA4700 sn=18C2410285F2 time=""2025-02-24 08:55:44"" fw=192.168.61.2 pri=5 c=64 m=36 msg=""TCP packet dropped"" app=49177 appName='General HTTPS' n=981937 src=10.13.6.122:56926:X0 dst=13.107.42.16:443:X21 srcMac=68:1d:ef:3b:f0:d2 dstMac=1a:c2:41:02:85:f2 proto=tcp/https uuid=""00000000-0000-0033-0700-18c2410285f2"" rule=""Sense accés a Internet_223"" note=""TCP Flag(s): SYN"" fw_action=""drop""","10.13.6.122","TCP packet dropped","13.107.42.16","443"
"2025-02-24T07:56:44.261Z","192.168.172.252","id=Sonicwall_STV_NSA4700 sn=18C2410285F2 time=""2025-02-24 08:56:44"" fw=192.168.61.2 pri=5 c=64 m=36 msg=""TCP packet dropped"" app=49289 appName='Service SMB' n=982076 src=192.168.174.250:62401:X5-V174 dst=192.168.172.10:445:X8-V172 srcMac=00:50:56:b7:03:bd dstMac=1a:c2:41:02:85:f7 proto=tcp/445 uuid=""0b0e8246-ced9-fc9b-0700-18c2410285f2"" rule=""Default Access Rule_686"" note=""TCP Flag(s): SYN"" fw_action=""drop""","192.168.174.250","TCP packet dropped","192.168.172.10","445"
"2025-02-24T07:57:49.748Z","192.168.172.252","id=Sonicwall_STV_NSA4700 sn=18C2410285F2 time=""2025-02-24 08:57:44"" fw=192.168.61.2 pri=5 c=64 m=36 msg=""TCP packet dropped"" app=49368 appName='Service RPC Services' n=982163 src=192.168.174.11:57172:X5-V174 dst=192.168.172.13:1514:X8-V172 srcMac=00:50:56:b7:6c:d9 dstMac=1a:c2:41:02:85:f7 proto=tcp/1514 uuid=""0b0e8246-ced9-fc9b-0700-18c2410285f2"" rule=""Default Access Rule_686"" note=""TCP Flag(s): SYN"" fw_action=""drop""","192.168.174.11","TCP packet dropped","192.168.172.13","1514"
"2025-02-24T07:58:45.631Z","192.168.172.252","id=Sonicwall_STV_NSA4700 sn=18C2410285F2 time=""2025-02-24 08:58:44"" fw=192.168.61.2 pri=5 c=64 m=36 msg=""TCP packet dropped"" app=49368 appName='Service RPC Services' n=982266 src=192.168.174.7:57715:X5-V174 dst=192.168.172.13:1514:X8-V172 srcMac=00:50:56:b7:d2:14 dstMac=1a:c2:41:02:85:f7 proto=tcp/1514 uuid=""00000000-0000-008c-0700-18c2410285f2"" rule=""My Rule_121"" note=""TCP Flag(s): SYN"" fw_action=""drop""","192.168.174.7","TCP packet dropped","192.168.172.13","1514"
"2025-02-24T07:59:49.297Z","192.168.172.252","id=Sonicwall_STV_NSA4700 sn=18C2410285F2 time=""2025-02-24 08:59:44"" fw=192.168.61.2 pri=5 c=64 m=36 msg=""TCP packet dropped"" app=49345 appName='Service DCE EndPoint' n=982366 src=192.168.174.9:58865:X5-V174 dst=192.168.172.11:135:X8-V172 srcMac=00:50:56:b7:78:a2 dstMac=1a:c2:41:02:85:f7 proto=tcp/135 uuid=""0b0e8246-ced9-fc9b-0700-18c2410285f2"" rule=""Default Access Rule_686"" note=""TCP Flag(s): SYN"" fw_action=""drop""","192.168.174.9","TCP packet dropped","192.168.172.11","135"
"2025-02-24T08:00:44.179Z","192.168.172.252","id=Sonicwall_STV_NSA4700 sn=18C2410285F2 time=""2025-02-24 09:00:44"" fw=192.168.61.2 pri=5 c=64 m=36 msg=""TCP packet dropped"" app=49368 appName='Service RPC Services' n=982496 src=192.168.174.11:57218:X5-V174 dst=192.168.172.13:1514:X8-V172 srcMac=00:50:56:b7:6c:d9 dstMac=1a:c2:41:02:85:f7 proto=tcp/1514 uuid=""0b0e8246-ced9-fc9b-0700-18c2410285f2"" rule=""Default Access Rule_686"" note=""TCP Flag(s): SYN"" fw_action=""drop""","192.168.174.11","TCP packet dropped","192.168.172.13","1514"
"2025-02-24T08:01:44.101Z","192.168.172.252","id=Sonicwall_STV_NSA4700 sn=18C2410285F2 time=""2025-02-24 09:01:44"" fw=192.168.61.2 pri=5 c=64 m=36 msg=""TCP packet dropped"" app=49177 appName='General HTTPS' n=982628 src=10.13.6.115:49251:X0 dst=4.231.128.59:443:X21 srcMac=c0:3f:d5:62:fd:ea dstMac=1a:c2:41:02:85:f2 proto=tcp/https uuid=""00000000-0000-0033-0700-18c2410285f2"" rule=""Sense accés a Internet_223"" note=""TCP Flag(s): SYN"" fw_action=""drop""","10.13.6.115","TCP packet dropped","4.231.128.59","443"
"2025-02-24T08:02:44.022Z","192.168.172.252","id=Sonicwall_STV_NSA4700 sn=18C2410285F2 time=""2025-02-24 09:02:44"" fw=192.168.61.2 pri=5 c=64 m=36 msg=""TCP packet dropped"" app=49177 appName='General HTTPS' n=982743 src=10.13.6.125:63847:X0 dst=51.104.136.2:443:X21 srcMac=c0:3f:d5:63:01:51 dstMac=1a:c2:41:02:85:f2 proto=tcp/https uuid=""00000000-0000-0033-0700-18c2410285f2"" rule=""Sense accés a Internet_223"" note=""TCP Flag(s): SYN"" fw_action=""drop""","10.13.6.125","TCP packet dropped","51.104.136.2","443"
"2025-02-24T08:03:44.136Z","192.168.172.252","id=Sonicwall_STV_NSA4700 sn=18C2410285F2 time=""2025-02-24 09:03:44"" fw=192.168.61.2 pri=5 c=64 m=36 msg=""TCP packet dropped"" app=49368 appName='Service RPC Services' n=982835 src=192.168.174.11:57264:X5-V174 dst=192.168.172.13:1514:X8-V172 srcMac=00:50:56:b7:6c:d9 dstMac=1a:c2:41:02:85:f7 proto=tcp/1514 uuid=""0b0e8246-ced9-fc9b-0700-18c2410285f2"" rule=""Default Access Rule_686"" note=""TCP Flag(s): SYN"" fw_action=""drop""","192.168.174.11","TCP packet dropped","192.168.172.13","1514"
"2025-02-24T08:04:44.548Z","192.168.172.252","id=Sonicwall_STV_NSA4700 sn=18C2410285F2 time=""2025-02-24 09:04:44"" fw=192.168.61.2 pri=5 c=64 m=36 msg=""TCP packet dropped"" app=49368 appName='Service RPC Services' n=982948 src=192.168.174.7:57756:X5-V174 dst=192.168.172.13:1514:X8-V172 srcMac=00:50:56:b7:d2:14 dstMac=1a:c2:41:02:85:f7 proto=tcp/1514 uuid=""00000000-0000-008c-0700-18c2410285f2"" rule=""My Rule_121"" note=""TCP Flag(s): SYN"" fw_action=""drop""","192.168.174.7","TCP packet dropped","192.168.172.13","1514"
"2025-02-24T08:05:49.144Z","192.168.172.252","id=Sonicwall_STV_NSA4700 sn=18C2410285F2 time=""2025-02-24 09:05:47"" fw=192.168.61.2 pri=5 c=64 m=36 msg=""TCP packet dropped"" app=49368 appName='Service RPC Services' n=983097 src=192.168.174.11:57289:X5-V174 dst=192.168.172.13:1514:X8-V172 srcMac=00:50:56:b7:6c:d9 dstMac=1a:c2:41:02:85:f7 proto=tcp/1514 uuid=""0b0e8246-ced9-fc9b-0700-18c2410285f2"" rule=""Default Access Rule_686"" note=""TCP Flag(s): SYN"" fw_action=""drop""","192.168.174.11","TCP packet dropped","192.168.172.13","1514"
"2025-02-24T08:06:47.277Z","192.168.172.252","id=Sonicwall_STV_NSA4700 sn=18C2410285F2 time=""2025-02-24 09:06:47"" fw=192.168.61.2 pri=5 c=64 m=36 msg=""TCP packet dropped"" app=49177 appName='General HTTPS' n=983201 src=10.13.6.122:56936:X0 dst=52.123.129.14:443:X21 srcMac=68:1d:ef:3b:f0:d2 dstMac=1a:c2:41:02:85:f2 proto=tcp/https uuid=""00000000-0000-0033-0700-18c2410285f2"" rule=""Sense accés a Internet_223"" note=""TCP Flag(s): SYN"" fw_action=""drop""","10.13.6.122","TCP packet dropped","52.123.129.14","443"
